ID,Item,Item_det,Price,Resturant_id
8233,Prawns Chatpata,,339,8663
8234,Tandoori Jinga,,339,8663
8235,Machhi Tikka,,269,8663
8236,Veg Spring Roll,,175,8663
8237,Gobi Chilly,,175,8663
8238,Gobi Manchurian,,179,8663
8239,Crispy Veg Fried Chilly,,175,8663
8240,Shredded Potato,,165,8663
8241,Paneer Chilly,,179,8663
8242,Paneer Manchurian,,179,8663
8243,Veg Dragon Roll,,175,8663
8244,Babycorn Chilly,,175,8663
8245,Veg Fried Wonton,,175,8663
8246,Golden Fried Babycorn,,179,8663
8247,Toasted Chatapata Paneer Cubes,,179,8663
8248,Thai Base Corn,,185,8663
8249,Kungpao Paneer,,185,8663
8250,Honey Spicy Potato,,159,8663
8251,Chinese Bhel,,159,8663
8252,Chicken Spring Roll,,185,8663
8253,Garlic Chicken,,209,8663
8254,Chicken Fried Wonton,,189,8663
8255,Chicken Manchurian,,209,8663
8256,Chilly Chicken,,209,8663
8257,Roasted Chilly Chicken,,219,8663
8258,Chicken Dragon Roll,,199,8663
8259,Chicken Lollypop,,229,8663
8260,Drums of Heaven,,229,8663
8261,Hunan Chicken,,209,8663
8262,Schezwan Chicken,,209,8663
8263,Pepper Lemon Chicken,,209,8663
8264,Thread Chicken,,229,8663
8265,Chinese Fried Chicken,,209,8663
8266,Mongolian Chicken,,209,8663
8267,Schezwan Chicken Wings,,229,8663
8268,Thai Roasted Chicken,,215,8663
8269,Kungpao Chicken,,209,8663
8270,Chicken Drumstick Pepper,,299,8663
8271,Chicken Drumstick Salt,,299,8663
8272,Chicken in Salt and Pepper,,209,8663
8273,Dragon Chicken,,209,8663
8274,Honey Chilly Chicken,,209,8663
8275,Prawns Chilly,,260,8663
8276,Prawns Manchurian,,279,8663
8277,Garlic Prawns,,279,8663
8278,Schezwan Prawns,,279,8663
8279,Kung Pao Prawns,,260,8663
8280,Prawns Salt and Pepper,,260,8663
8281,Kadai Paneer,,209,8663
8282,Palak Paneer,,209,8663
8283,Paneer Makhani,,209,8663
8284,Miloni Sabzi,,209,8663
8285,Malai Kofta,,229,8663
8286,Sabanam Curry,,209,8663
8287,Aloo Gobhi Kalongi,,209,8663
8288,Jeera Aloo,,209,8663
8289,Palak Methi Corn,,209,8663
8290,Babycorn Mirchi Masala,,209,8663
8291,Dal Tadka,,170,8663
8292,Dal Palak,,175,8663
8293,Anda Masala,,170,8663
8294,Handi Murg,,239,8663
8295,Murg Lahori,,239,8663
8296,Boneless Chicken Noorjahan,,239,8663
8297,Tandoori Murg Masala,,279,8663
8298,Kadai Chicken,,239,8663
8299,Boneless Methi Murgh,,239,8663
8300,Punjabi Murg Masala,,249,8663
8301,Boneless Murgh Jabardust,,239,8663
8302,Chameti Chicken,,239,8663
8303,Boneless Raara Chicken,,239,8663
8304,Boneless Butter Chicken,,239,8663
8305,Boneless Chicken Tikka Lababdar,,239,8663
8306,Jinga Masala,,270,8663
8307,Gobhi Chilly,,179,8663
8308,Paneer Schezwan,,179,8663
8309,Veg Ball in Hot Garlic Sauce,,179,8663
8310,Sweet and Sour Veg,,179,8663
8311,Veg Ball Manchurian Gravy,,179,8663
8312,Ginger Chicken,,209,8663
8313,Hunam Chicken,,209,8663
8314,Kung Pao Chicken,,209,8663
8315,Chicken in Black Pepper,,209,8663
8316,Peaking Chicken,,209,8663
8317,Sweet and Sour Chicken,,209,8663
8318,Chilly Prawns,,279,8663
8319,Ginger Prawns,,279,8663
8320,Tandoori Roti,,35,8663
8321,Butter Roti,,40,8663
8322,Rumali Roti,,45,8663
8323,Kulcha,,40,8663
8324,Butter Kulcha,,45,8663
8325,Methi Kulcha,,45,8663
8326,Naan,,45,8663
8327,Butter Naan,,55,8663
8328,Garlic Naan,,55,8663
8329,Tawa Paratha,,40,8663
8330,Lachha Paratha,,50,8663
8331,Stuffed Paratha,,80,8663
8332,Aloo Paratha,,80,8663
8333,Paneer Paratha,,90,8663
8334,Bread Basket,,199,8663
8335,Chicken Keema Paratha,,130,8663
8336,Mutter Paneer Pulao,,190,8663
8337,Veg Pulao,,175,8663
8338,Palak Rice,,170,8663
8339,Jeera Rice,,160,8663
8340,Curd Rice,,120,8663
8341,Steam Rice,,110,8663
8342,Veg Biryani,,185,8663
8343,Egg Biryani,,190,8663
8344,Chicken Biryani,,225,8663
8345,Chicken Hyderbadi Biryani,,235,8663
8346,Prawns Biryani,,285,8663
8347,Veg Noodles,,165,8663
8348,Veg Fried Rice,,165,8663
8349,Butter Garlic Noodles,,175,8663
8350,Veg Tripple Rice,,175,8663
8351,Veg Thai Rice,,175,8663
8352,Veg Malaysian Noodles,,179,8663
8353,Veg American Chopsuey,,219,8663
8354,Veg Chinese Chopsuey,,219,8663
8355,Veg Schezwan Chopsuey,,219,8663
8356,Veg Dragon Chopsuey,,219,8663
8357,Veg Leafu Rice,,169,8663
8358,Veg Steam Rice,,175,8663
8359,Egg Fried Rice,,169,8663
8360,Egg Noodles,,169,8663
8361,Egg Schezwan Rice,,179,8663
8362,Egg Triple Rice,,179,8663
8363,Chicken Noodles,,185,8663
8364,Chicken Fried Rice,,185,8663
8365,Chicken Schezwan Noodles,,195,8663
8366,Chicken Leafu Rice,,189,8663
8367,Mix Noodles,,225,8663
8368,Mix Fried Rice,,225,8663
8369,American Chopsuey,,239,8663
8370,Chinese Chopsuey,,239,8663
8371,Dragon Chopsuey,,239,8663
8372,Prawn Noodle,,239,8663
8373,Prawn Fried Rice,,239,8663
8374,Chowmein Special Noodles,,239,8663
8375,Chicken Steamed Rice,,239,8663
8376,Veg Roll,,140,8663
8377,Paneer Roll,,160,8663
8378,Egg Roll,,145,8663
8379,Chicken Roll,,160,8663
8380,Kalmi Roll,,170,8663
8381,Chicken Tikka Roll,,170,8663
8382,Veg Steamed Momo,,179,8663
8383,Veg Fried Momo,,189,8663
8384,Veg Schezwan Momo,,189,8663
8385,Chicken Fried Momo,,219,8663
8386,Chicken Schezwan Momo,,219,8663
8387,Mix Raita,,79,8663
8388,Pineapple Raita,,89,8663
8389,Aloo Raita,,69,8663
8390,Double Sundae,,155,8663
8391,Tripple Sundae,,175,8663
8392,Custard Fruit,,135,8663
8393,Mango Exotica,,155,8663
8394,Fruit Salad,,140,8663
8395,Fruit Salad with Ice Cream,,155,8663
8396,Daarsan,,180,8663
8397,Vanilla Ice Cream,,110,8663
8398,Strawberry Ice Cream,,110,8663
8399,Chocolate Ice Cream,,110,8663
8400,Black Current Ice Cream,,110,8663
8401,Mango Ice Cream,,110,8663
8402,kesar Badam Ice Cream,,110,8663
8403,kesar Pista Ice Cream,,110,8663
8404,Sprite ,600 ml,55,8663
8405,Fresh Lime Soda,,65,8663
8406,Fresh Lime Water,,55,8663
8407,Mineral Water, 1 litre,30,8663
8408,Flavoured Lassi,,145,8663
8409,Lassi,,135,8663
8410,Fruit Punch,,145,8663
8411,Virgin Pinacolada,,145,8663
8412,Black Bird,,150,8663
8413,Mango Magic,,145,8663
8414,Blue Heaven,,145,8663
8415,Cassis Cooler,,150,8663
8416,Fresh Passion,,145,8663
8417,Chocolate Milkshake,,145,8663
8418,Banana Milkshake,,145,8663
8419,Strawberry Milkshake,,145,8663
8420,Vanilla Milkshake,,145,8663
8421,Keasr Badam Milkshake,,145,8663
8422,Pista Milkshake,,145,8663
8423,Chicken Burger,,180,8670
8424,Veg Pizza ,8 inches,260,8670
8425,BBQ Cottage Cheese Pizza ,8 inches,270,8670
8426,BBQ Chicken Pizza ,8 inches,310,8670
8427,Creamy Cheese Sauce Pasta,,240.00 onwards,8670
8428,Pancake,,150.00 onwards,8670
8429,Caramel Banana Pancake,,180.00 onwards,8670
8430,Mango Pancake,,180.00 onwards,8670
8431,Dates Pancake,,180.00 onwards,8670
8432,Waffles with Pancake Syrup,,150,8670
8433,Waffle with Caramelized Banana,,180,8670
8434,Scramble Egg,,120,8670
8435,Egg Fried-Sunny Side Up,,120,8670
8436,Full Fried,,120,8670
8437,Masala Omelette,,130,8670
8438,Mushroom and Cheese Omelette,,150,8670
8439,Bell Pepper and Olives Omelette,,160,8670
8440,Chicken Cheese Omelette,,160,8670
8441,Spanish Omelette,,170,8670
8442,Cream of Broccoli Soup,,80,8670
8443,Cream of Mushroom Soup,,80,8670
8444,Cream of Vegetables Soup,,80,8670
8445,Tomato Basil Soup,,100,8670
8446,Cream of Spinach Soup,,90,8670
8447,Chicken and Corn Soup,,120,8670
8448,Cream of Chicken Soup,,120,8670
8449,Cream of Broccoli Chicken Soup,,130,8670
8450,Cream of Mushroom Chicken Soup,,130,8670
8451,Special Veg Salad,,140,8670
8452,Veg Traditional Caesar Salad,,140,8670
8453,Chicken Traditional Caesar Salad,,170,8670
8454,Grilled Chicken Caesar Salad,,180,8670
8455,Veg Stroganoff,,230,8670
8456,Chicken Stroganoff,,280,8670
8457,Shrimp Stroganoff,,320,8670
8458,Margarita Pizza ,8 inches,240,8670
8459,BBQ Egg Pizza ,8 inches,280,8670
8460,Chicken Pizza ,8 inches,300,8670
8461,BBQ Shrimp Pizza ,8 inches,350,8670
8462,Tomato Basil Sauce Pasta,,230.00 onwards,8670
8463,Pesto Sauce Pasta,,250.00 onwards,8670
8464,Toasted Garlic Bread,,80,8670
8465,French Fries Potatoes,,90,8670
8466,Texas Fries,,110,8670
8467,Veg Nachos,,120,8670
8468,Veg Quiche,,130,8670
8469,Veg Cutlets,,120,8670
8470,Veg Chilli Cheese Toast,,140,8670
8471,Non Veg Nachos,,150,8670
8472,Chicken Quiche,,160,8670
8473,Chicken Cutlets,,140,8670
8474,Chicken Chilli Cheese Toast,,160,8670
8475,Chicken Nuggets,,150,8670
8476,Fish Finger,,170,8670
8477,Veg Burger,,140,8670
8478,Paneer Burger,,150,8670
8479,Boiled Egg Burger,,160,8670
8480,Classic Veg Sandwich,,130,8670
8481,Paneer Tikka Sandwich,,160,8670
8482,Veg Club Sandwich,,180,8670
8483,Chicken Club Sandwich,,200,8670
8484,Egg Mayo Sandwich,,160,8670
8485,Boiled Egg Sandwich,,160,8670
8486,Chicken Mayo Sandwich with Cheese,,180,8670
8487,Chicken Tikka Sandwich,,180,8670
8488,Tuna Fish Sandwich,,200,8670
8489,Vanilla Ice Cream ,2 Scoop,90,8670
8490,Chocolate Ice Cream ,2 Scoop,90,8670
8491,Strawberry Ice Cream ,2 Scoop,90,8670
8492,Mango Ice Cream ,2 Scoop,90,8670
8493,Boys and Girls Sizzler,,170,8670
8494,Italian Smooch,,120,8670
8495,Guava Blast,,120,8670
8496,Electric Current,,120,8670
8497,Miss Mojito,,120,8670
8498,Single Espresso Shot,,40,8670
8499,Caffe Latte,,80,8670
8500,Cappuccino,,80,8670
8501,Caramel Latte,,110,8670
8502,Cafe Mocha,,110,8670
8503,Hot Chocolate,,120,8670
8504,Cafe Americano,,60,8670
8505,Tea,,60,8670
8506,Green Tea,,70,8670
8507,Masala Tea,,70,8670
8508,Ginger Tea,,70,8670
8509,Lemon Iced Tea,,80,8670
8510,Peach Iced Tea,,80,8670
8511,Vanilla Milk Shake,,110,8670
8512,Strawberry Milk Shake,,110,8670
8513,Chocolate Milk Shake,,110,8670
8514,Mango Milk Shake,,110,8670
8515,Cold Coffee,,100,8670
8516,Cold Coffee with Ice Cream,,130,8670
8517,Coke,,70,8670
8518,Sprite,,70,8670
8519,Maaza,,70,8670
8520,Fresh Lime Water,,50,8670
8521,Fresh Lime Soda,,70,8670
8522,Seasonal Fresh Fruit Juice,,80,8670
8523,Dal Tadka,,80.00 onwards,8120
8524,Chicken Masala,,70.00 onwards,8120
8525,Chicken Butter Masala,,99.00 onwards,8120
8526,Chicken Kassa,,80.00 onwards,8120
8527,Chicken Hyderabadi,,99.00 onwards,8120
8528,Mutton Masala,,120.00 onwards,8120
8529,Chicken Fried Rice,,80,8120
8530,Jeera Rice,,50,8120
8531,Plain Rice,,30,8120
8532,Chicken Biryani,,99,8120
8533,Chicken Chilli,,80.00 onwards,8120
8534,Chicken Kabab,,60.00 onwards,8120
8535,Boneless Chicken Chilli,,90.00 onwards,8120
8536,Veg Regular Thali,,70,8120
8537,Egg Regular Thali,,85,8120
8538,Chicken Regular Thali,,90,8120
8539,Mutton Regular Thali,,140,8120
8540,Fish Regular Thali,,85,8120
8541,Rohu Special Fry,,65,8120
8542,Bangda Fry,,90,8120
8543,Prawns Fry,,120.00 onwards,8120
8544,Veg Mini Thali,,50,8120
8545,Veg Special Thali,,99,8120
8546,Veg Supreme Thali,,130.00 onwards,8120
8547,Egg Special Thali,,130,8120
8548,Egg Supreme Thali,,160,8120
8549,Chicken Special Thali,,130,8120
8550,Chicken Supreme Thali,,160,8120
8551,Mutton Special Thali,,199,8120
8552,Fish Special Thali,,130,8120
8553,Fish Supreme Thali,,160,8120
8554,Puri Curry,,40,8120
8555,Set Dosa,,40,8120
8556,Masala Dosa,,40,8120
8557,Onion Dosa,,40,8120
8558,Butter Masala Dosa,,50,8120
8559,Mushroom Masala Dosa,,65,8120
8560,Paneer Masala Dosa,,65,8120
8561,Gobi Masala Dosa,,65,8120
8562,Aloo Fry,,50.00 onwards,8120
8563,Aloo Bhindi,,65.00 onwards,8120
8564,Aloo Mutter,,65.00 onwards,8120
8565,Aloo Gobi,,65.00 onwards,8120
8566,Aloo Mushroom,,65.00 onwards,8120
8567,Aloo Bharta,,50.00 onwards,8120
8568,Aloo Brinjal,,50.00 onwards,8120
8569,Aloo Parwal,,65.00 onwards,8120
8570,Aloo Beans,,65.00 onwards,8120
8571,Bhindi Fry,,65.00 onwards,8120
8572,Gobi Fry,,65.00 onwards,8120
8573,Mushroom Fry,,65.00 onwards,8120
8574,Brinjal Bharta,,65.00 onwards,8120
8575,Paneer Bhurji,,80.00 onwards,8120
8576,Boiled Egg,,15,8120
8577,Egg Omelette,,30,8120
8578,Egg Tadka,,120,8120
8579,Egg Chilli,,99,8120
8580,Egg Bhurji,,50,8120
8581,Boneless Chicken Kabab,,90.00 onwards,8120
8582,Chicken 65,,99.00 onwards,8120
8583,Chicken Majestic,,99.00 onwards,8120
8584,Chicken Garlic,,99.00 onwards,8120
8585,Chicken Pepper,,99.00 onwards,8120
8586,Chicken Fry,,99.00 onwards,8120
8587,Paneer Aloo,,65.00 onwards,8120
8588,Paneer Butter Masala,,80.00 onwards,8120
8589,Paneer Palak,,50,8120
8590,Paneer Mutter,,80.00 onwards,8120
8591,Paneer Masala,,65.00 onwards,8120
8592,Paneer Shahi,,80.00 onwards,8120
8593,Paneer Kadai,,99.00 onwards,8120
8594,Paneer Do Pyaaz,,99.00 onwards,8120
8595,Aloo Palak,,65.00 onwards,8120
8596,Aloo Dum,,65.00 onwards,8120
8597,Green Peas,,65.00 onwards,8120
8598,Mix Veg,,80.00 onwards,8120
8599,Dal Fry,,50.00 onwards,8120
8600,Mushroom Masala,,80.00 onwards,8120
8601,Mushroom Kadai,,99.00 onwards,8120
8602,Mushroom Mutter,,90.00 onwards,8120
8603,Bhindi Masala,,65.00 onwards,8120
8604,Chana Masala,,65.00 onwards,8120
8605,Veg Kolhapuri,,90.00 onwards,8120
8606,Veg Kadai,,99.00 onwards,8120
8607,Dahi Baigan,,65.00 onwards,8120
8608,Palak Dal,,65.00 onwards,8120
8609,Gobi Masala,,65.00 onwards,8120
8610,Egg Masala,,65,8120
8611,Egg Butter Masala,,90,8120
8612,Chicken Kolhapuri,,99.00 onwards,8120
8613,Chicken Methi,,99.00 onwards,8120
8614,Chicken Kadai,,99.00 onwards,8120
8615,Chicken Do Pyaaz,,99.00 onwards,8120
8616,Chicken Mughlai,,99.00 onwards,8120
8617,Mutton Palak,,130.00 onwards,8120
8618,Mutton Butter Masala,,170.00 onwards,8120
8619,Mutton Kolhapuri,,170.00 onwards,8120
8620,Mutton Methi,,170.00 onwards,8120
8621,Mutton Kassa,,130.00 onwards,8120
8622,Mutton Kadai,,170.00 onwards,8120
8623,Mutton Do Pyaaz,,170.00 onwards,8120
8624,Mutton Hyderabadi,,170.00 onwards,8120
8625,Mutton Garlic,,170.00 onwards,8120
8626,Mutton Mughlai,,170.00 onwards,8120
8627,Phulka,,10,8120
8628,Chapati,,10,8120
8629,Ghee Chapati,,15,8120
8630,Butter Chapati,,15,8120
8631,Plain Paratha,,15,8120
8632,Ghee Paratha,,20,8120
8633,Butter Paratha,,20,8120
8634,Aloo Paratha,,40,8120
8635,Aloo Methi Paratha,,40,8120
8636,Aloo Pyaaz Paratha,,40,8120
8637,Aloo Gobi Paratha,,40,8120
8638,Aloo Palak Paratha,,40,8120
8639,Aloo Mutter Paratha,,40,8120
8640,Aloo Paneer Paratha,,50,8120
8641,Aloo Ginger Paratha,,40,8120
8642,Aloo Mushroom Paratha,,50,8120
8643,Onion Paratha,,40,8120
8644,Green Peas Paratha,,50,8120
8645,Mix Veg Paratha,,50,8120
8646,Methi Paratha,,40,8120
8647,Palak Paratha,,50,8120
8648,Mushroom Paratha,,50,8120
8649,Paneer Paratha,,50,8120
8650,Paneer Mutter Paratha,,50,8120
8651,Mint Paratha,,40,8120
8652,Carrot Paratha,,40,8120
8653,Ghee Rice,,50,8120
8654,Tomato Rice,,50,8120
8655,Cauliflower Rice,,65,8120
8656,Egg Biryani,,80,8120
8657,Mutton Biryani,,180,8120
8658,Prawns Biryani,,180,8120
8659,Fried Rice,,50,8120
8660,Paneer Fried Rice,,80,8120
8661,Mushroom Fried Rice,,80,8120
8662,Egg Fried Rice,,70,8120
8663,Chicken with Egg Fried Rice,,90,8120
8664,Mix Fried Rice,,190,8120
8665,Prawns Fried Rice,,180,8120
8666,Veg Noodles,,50,8120
8667,Egg Noodles,,65,8120
8668,Chicken Noodles,,80,8120
8669,Chicken with Double Egg Noodles,,90,8120
8670,Prawns Noodles,,170,8120
8671,Mix Noodles,,199,8120
8672,Mix Veg Manchurian,,90,8120
8673,Gobi Manchurian,,80,8120
8674,Paneer Chilli,,130,8120
8675,Paneer Manchurian,,130,8120
8676,Paneer 65,,160,8120
8677,Mushroom Chilli,,130,8120
8678,Mushroom Manchurian,,130,8120
8679,Mushroom 65,,160,8120
8680,Baby Corn Manchurian,,130,8120
8681,Baby Corn 65,,160,8120
8682,Veg Roll,,50,8120
8683,Paneer Roll,,80,8120
8684,Mushroom Roll,,80,8120
8685,Egg Roll,,65,8120
8686,Chicken Roll,,80,8120
8687,Chicken with Double Egg Roll,,90,8120
8688,Onion Pakoda,,40,8120
8689,Aloo Pakoda,,40,8120
8690,Mix Veg Pakoda,,40,8120
8691,Rohu Fry ,1 Piece,50,8120
8692,Rohu Masala,,70,8120
8693,Rohu Butter Masala,,80,8120
8694,Bangda Masala,,130,8120
8695,Prawns Special Fry,,130.00 onwards,8120
8696,Prawns Masala,,130.00 onwards,8120
8697,Prawns Chilli,,130.00 onwards,8120
8698,Prawns 65,,150.00 onwards,8120
8699,Margarita Indi Pizza,,99.00 onwards,9327
8700,Golden Corn Pizza,,115.00 onwards,9327
8701,Capsicum Onion Tomato Pizza,,115.00 onwards,9327
8702,Corn Cheese Pizza,,115.00 onwards,9327
8703,Tandoori Paneer Pizza,,159.00 onwards,9327
8704,Masala Rice,,50,9327
8705,Cheese Masala Rice,,65,9327
8706,Veg Masala Rice,,60,9327
8707,Kebab Chaat,,89,9327
8708,Hara Bhara Kabab,,99,9327
8709,Achari Kabab,,109,9327
8710,Potato Chilly,,109,9327
8711,Chilly Paneer,,129,9327
8712,Mushroom Chilly,,129,9327
8713,2 Chole Kulcha,,80,9327
8714,Cheese Grilled Paratha,,59,9327
8715,Cheese Mayo Grilled Paratha,,59,9327
8716,Indori Cheese Grilled Paratha,,79,9327
8717,Cheese Achari Paratha,,79,9327
8718,2 Aloo Paratha,,70,9327
8719,2 Mix Veg Paratha,,70,9327
8720,Butter Khichdi,,99,9327
8721,Masala Butter Khichdi,,109,9327
8722,Masala Fried Rice,,99,9327
8723,Cheese Chutney Pizza,,99.00 onwards,9327
8724,Khet Khaliyan Pizza,,125.00 onwards,9327
8725,Achari Pizza,,125.00 onwards,9327
8726,Mumbaiya Pizza,,145.00 onwards,9327
8727,Indori Pizza,,150.00 onwards,9327
8728,Lucknowi Nawabi Pizza,,145.00 onwards,9327
8729,Makhni Pizza,,145.00 onwards,9327
8730,Amritsari Pizza,,145.00 onwards,9327
8731,Chinese Pizza,,145.00 onwards,9327
8732,Veg Kabab Pizza,,145.00 onwards,9327
8733,Maharaja Paneer Pizza,,169.00 onwards,9327
8734,Paneer Makhni Pizza,,145.00 onwards,9327
8735,Exotic Paradize Pizza,,169.00 onwards,9327
8736,Paneer Feast Pizza,,159.00 onwards,9327
8737,Samosa Pizza,,159.00 onwards,9327
8738,Jain Golden Corn Pizza,,149,9327
8739,Jain Capsicum Tomato Pizza,,169,9327
8740,Jain Corn Cheese Pizza,,145,9327
8741,Jain Khet Khaliyan Pizza,,159,9327
8742,Makhni Pasta,,109,9327
8743,Maggi Pasta Fusion,,139,9327
8744,Chinese Pasta,,109,9327
8745,Royal Creamy Pasta,,129,9327
8746,White Pasta,,129,9327
8747,Achari Pasta,,119,9327
8748,Bombay Kaccha Sandwich,,55.00 onwards,9327
8749,Maggi Sandwich,,65.00 onwards,9327
8750,Pasta Sandwich,,65.00 onwards,9327
8751,Masala Sandwich,,55.00 onwards,9327
8752,Veggie Sandwich,,55.00 onwards,9327
8753,Rich Creamy Sandwich,,65.00 onwards,9327
8754,Indori Masala Sandwich,,65.00 onwards,9327
8755,Club Masala Sandwich,,95.00 onwards,9327
8756,Club Veggie Sandwich,,85.00 onwards,9327
8757,Club Rich Creamy Sandwich,,105.00 onwards,9327
8758,Butter Toast,,35.00 onwards,9327
8759,Cheese Butter Toast,,45.00 onwards,9327
8760,Veg Kabab Sandwich,,105.00 onwards,9327
8761,Paneer Tikka Sandwich,,115.00 onwards,9327
8762,Achari Sandwich,,95.00 onwards,9327
8763,Veg Burger,,50,9327
8764,Chilly Paneer Burger,,89,9327
8765,Paneer Tikka Burger,,99,9327
8766,Kabab Burger,,89,9327
8767,Dhaba Makhni Burger,,99,9327
8768,Achari Burger,,79,9327
8769,Corn Chaat,,50,9327
8770,Cheese Corn Chaat,,65,9327
8771,Nazakat E Paneer,,129.00 onwards,9327
8772,Paneer Tikka,,120.00 onwards,9327
8773,Indori Poha,,40,9327
8774,Samosa,,25,9327
8775,Kachori,,25,9327
8776,Aloo Vada,,25,9327
8777,Bhajiya,,50,9327
8778,Bread Pakoda,,40,9327
8779,Bread Pakoda Chaat,,45,9327
8780,Bread Cutlet ,2 Pieces,40,9327
8781,Butter Pav Bhaji,,80,9327
8782,Cheese Pav Bhaji,,90,9327
8783,Mumbaiya Vada Pav,,30,9327
8784,Cheese Vada Pav,,45,9327
8785,Double Cheese Vada Pav,,60,9327
8786,Garlic Bread ,4 Pieces,50,9327
8787,Cheese Garlic Bread ,4 Pieces,65,9327
8788,Exotic Garlic Bread ,4 Pieces,85,9327
8789,Zig Zag Fries,,45.00 onwards,9327
8790,Masala Zig Zag Fries,,60.00 onwards,9327
